x_m,solid_temperature_C,water_bulk_temperature_C,heater_input_W_per_m,heat_to_water_W_per_m,heat_to_ambient_W_per_m
0.007916666666666667,143.70633423435194,13.860977971694652,100000.0,100886.07082820096,58.41904043248893
0.008,143.72243727200404,13.901199941458415,100000.0,100867.33111841576,58.426769890561935
0.008083333333333335,143.7386190485626,13.941414452600512,100000.0,100848.65838160658,58.43453714331005
0.008166666666666668,143.75487797650746,13.981621531574675,100000.0,100830.0513637625,58.44234142872358
0.00825,143.7712124739112,14.02182120433556,100000.0,100811.50881560592,58.45018198747737
0.008333333333333335,143.78762096433294,14.062013496340683,100000.0,100793.0294925083,58.458058062879815
0.008416666666666668,143.80410187671237,14.102198432552171,100000.0,100774.61215440652,58.465968900821935
0.0085,143.820653645264,14.1423760374386,100000.0,100756.2555657194,58.47391374972672
0.008583333333333335,143.8372747093724,14.182546334976774,100000.0,100737.95849526476,58.48189186049875
0.008666666666666668,143.85396351348703,14.222709348653456,100000.0,100719.71971617646,58.489902486473774
0.00875,143.870718507018,14.262865101467066,100000.0,100701.53800582215,58.497944883368646
0.008833333333333334,143.88753814423217,14.303013615929363,100000.0,100683.41214572103,58.506018309231436
0.008916666666666668,143.90442088414915,14.343154914067084,100000.0,100665.34092146198,58.51412202439159
0.009000000000000001,143.92136519043814,14.383289017423543,100000.0,100647.32312262202,58.5222552914103
0.009083333333333334,143.93836953131486,14.423415947060214,100000.0,100629.35754268516,58.530417375031135
0.009166666666666668,143.95543237943892,14.463535723558241,100000.0,100611.44297896129,58.53860754213068
0.009250000000000001,143.97255221181138,14.503648367020004,100000.0,100593.5782325055,58.54682506166946
0.009333333333333334,143.98972750967275,14.54375389707057,100000.0,100575.76210803767,58.55506920464292
0.009416666666666669,144.00695675840134,14.583852332859106,100000.0,100557.99341386238,58.56333924403264
0.009500000000000001,144.02423844741165,14.62394369306033,100000.0,100540.27096178883,58.571634454757586
0.009583333333333334,144.04157107005352,14.66402799587587,100000.0,100522.59356705153,58.57995411362569
0.009666666666666667,144.05895312351106,14.704105259035664,100000.0,100504.9600482305,58.588297499285304
0.009750000000000002,144.07638310870215,14.7441754997992,100000.0,100487.36922717231,58.59666389217703
0.009833333333333335,144.09385953017838,14.784238734956876,100000.0,100469.81992891138,58.60505257448562
0.009916666666666667,144.11138089602474,14.82429498083118,100000.0,100452.31098159097,58.613462830091876
0.010000000000000002,144.12894571776013,14.864344253278013,100000.0,100434.84121638491,58.621893944524864
0.010083333333333335,144.1465525102377,14.904386567687784,100000.0,100417.4094674193,58.6303452049141
0.010166666666666668,144.16419979154594,14.944421938986633,100000.0,100400.01457169479,58.638815899942045
0.010250000000000002,144.18188608290922,14.984450381637522,100000.0,100382.65536900835,58.64730531979642
0.010333333333333335,144.19960990858948,15.024471909641377,100000.0,100365.33070187607,58.65581275612295
0.010416666666666668,144.21736979578753,15.064486536538126,100000.0,100348.03941545558,58.66433750197801
0.0105,144.23516427454473,15.104494275407738,100000.0,100330.78035746899,58.67287885178147
0.010583333333333335,144.25299187764514,15.144495138871235,100000.0,100313.55237812597,58.68143610126967
0.010666666666666668,144.27085114051738,15.184489139091683,100000.0,100296.3543300467,58.69000854744834
0.010750000000000001,144.28874060113714,15.224476287775115,100000.0,100279.18506818553,58.69859548854582
0.010833333333333335,144.30665879992978,15.264456596171458,100000.0,100262.04344975445,58.70719622396629
0.010916666666666668,144.324604279673,15.304430075075423,100000.0,100244.92833414694,58.715810054243036
0.011000000000000001,144.34257558539963,15.344396734827345,100000.0,100227.8385828616,58.72443628099182
0.011083333333333334,144.36057126430103,15.384356585314025,100000.0,100210.77305942652,58.733074206864494
0.011166666666666668,144.37858986563018,15.424309635969525,100000.0,100193.73062932343,58.74172313550248
0.011250000000000001,144.39662994060512,15.464255895775889,100000.0,100176.71015991207,58.75038237149046
0.011333333333333334,144.41469004231266,15.504195373263936,100000.0,100159.71052035464,58.75905122031007
0.011416666666666669,144.43276872561202,15.544128076513921,100000.0,100142.73058154067,58.76772898829377
0.011500000000000002,144.45086454703886,15.584054013156234,100000.0,100125.76921601167,58.77641498257865
0.011583333333333334,144.4689760647092,15.623973190372041,100000.0,100108.8252978861,58.78510851106042
0.011666666666666669,144.48710183822368,15.663885614893868,100000.0,100091.89770278448,58.79380888234736
0.011750000000000002,144.50524042857188,15.703791293006244,100000.0,100074.98530775467,58.8025154057145
0.011833333333333335,144.52339039803664,15.743690230546186,100000.0,100058.08699119698,58.811227391057585
0.011916666666666667,144.54155031009884,15.783582432903772,100000.0,100041.20163278982,58.81994414884744
0.012000000000000002,144.55971872934168,15.82346790502262,100000.0,100024.328113415,58.82866499008401
0.012083333333333335,144.5778942213559,15.863346651400352,100000.0,100007.46531508365,58.837389226250835
0.012166666666666668,144.59607535264428,15.903218676089026,100000.0,99990.61212086174,58.84611616926925
0.012250000000000002,144.61426069052663,15.943083982695573,100000.0,99973.76741479586,58.854845131452784
0.012333333333333335,144.63244880304495,15.982942574382092,100000.0,99956.9300818394,58.863575425461576
